81410853665 0 12 0 0
81415207155 0 12 0 0
81418879447 0 12 0 0
81422772259 0 12 0 0
81427657624 0 12 0 0
81430781790 0 12 0 0
81435053145 0 12 0 0
81439992832 0 12 0 0
81442811582 0 12 0 0
81447484447 0 12 0 0
81450902155 0 12 0 0
81454939863 0 12 0 0
81459872259 0 12 0 0
81462956113 0 12 0 0
81467305697 0 12 0 0
81470778353 0 12 0 0
81474733613 0 12 0 0
81479791686 0 12 0 0
81482769759 0 12 0 0
81487145592 0 12 0 0
81490820124 0 12 0 0
81494783561 0 12 0 0
81499569863 0 12 0 0
81502728822 0 12 0 0
81507100124 0 12 0 0
81511946113 0 12 0 0
81514777103 0 12 0 0
81519527467 0 12 0 0
81522755488 0 12 0 0
81526783613 0 12 0 0
81531926217 0 12 0 0
81534826634 0 12 0 0
81539213405 0 12 0 0
81542896999 0 12 0 0
81546756895 0 12 0 0
81551597572 0 12 0 0
81554728040 0 12 0 0
81559075853 0 12 0 0
81563984290 0 12 0 0
81566756582 0 12 0 0
81571451165 0 12 0 0
81574915332 0 12 0 0
81578928717 0 12 0 0
81583855801 0 12 0 0
81586959238 0 12 0 0
81591290540 0 12 0 0
81594746842 0 12 0 0
81598711686 0 12 0 0
81603657415 0 12 0 0
81606770072 0 12 0 0
81611123144 0 12 0 0
81614771165 0 12 0 0
81618755124 0 12 0 0
81623637936 0 12 0 0
81626766790 0 12 0 0
81630948457 0 12 0 0
81635937572 0 12 0 0
81638758509 0 12 0 0
81643345540 0 12 0 0
81646740176 0 12 0 0
81650780228 0 12 0 0
81655758717 0 12 0 0
81658846947 0 12 0 0
81663175228 0 12 0 0
81666792311 0 12 0 0
81670853769 0 12 0 0
81675629030 0 12 0 0
81678796061 0 12 0 0
81683080957 0 12 0 0
81686759811 0 12 0 0
81690761426 0 12 0 0
81695447884 0 12 0 0
81698908561 0 12 0 0
81702850853 0 12 0 0
81707930072 0 12 0 0
81710994655 0 12 0 0
81715340853 0 12 0 0
81718798717 0 12 0 0
81722902103 0 12 0 0
81727641686 0 12 0 0
81730781217 0 12 0 0
81735120280 0 12 0 0
81738743978 0 12 0 0
81742962415 0 12 0 0
81747489967 0 12 0 0
81750758717 0 12 0 0
81754949915 0 12 0 0
81760102572 0 12 0 0
81762744915 0 12 0 0
81767322207 0 12 0 0
81770776322 0 12 0 0
81774780124 0 12 0 0
81779763405 0 12 0 0
81782841269 0 12 0 0
81787155176 0 12 0 0
81790767884 0 12 0 0
81794768144 0 12 0 0
81799572467 0 12 0 0
81802749551 0 12 0 0
81807016113 0 12 0 0
81810736217 0 12 0 0
81814722728 0 12 0 0
81819552467 0 12 0 0
81822753926 0 12 0 0
81826855749 0 12 0 0
81831929863 0 12 0 0
81834766999 0 12 0 0
81839263613 0 12 0 0
81842743457 0 12 0 0
81846777311 0 12 0 0
81851701478 0 12 0 0
81854772988 0 12 0 0
81859120540 0 12 0 0
81862749603 0 12 0 0
81866778196 0 12 0 0
81871474863 0 12 0 0
81874782624 0 12 0 0
81878890488 0 12 0 0
81883963926 0 12 0 0
81886790176 0 12 0 0
81891303509 0 12 0 0
81894770540 0 12 0 0
81898877467 0 12 0 0
81903785592 0 12 0 0
81906770071 0 12 0 0
81911140957 0 12 0 0
81914727311 0 12 0 0
81918719655 0 12 0 0
81923585124 0 12 0 0
81926761686 0 12 0 0
81931050749 0 12 0 0
81935945540 0 12 0 0
81938755436 0 12 0 0
81943380384 0 12 0 0
81946743926 0 12 0 0
81950851321 0 12 0 0
81955805801 0 12 0 0
81958768144 0 12 0 0
81963224915 0 12 0 0
81966841582 0 12 0 0
81970751478 0 12 0 0
81975623301 0 12 0 0
81978748301 0 12 0 0
81983061842 0 12 0 0
81988013457 0 12 0 0
81990766894 0 12 0 0
81995491686 0 12 0 0
81998749707 0 12 0 0
82002913665 0 12 0 0
82007855071 0 12 0 0
82010991582 0 12 0 0
82015299603 0 12 0 0
82018740853 0 12 0 0
82022907988 0 12 0 0
82027721530 0 12 0 0
82030762676 0 12 0 0
82035138405 0 12 0 0
82038753405 0 12 0 0
82042905801 0 12 0 0
82047519655 0 12 0 0
82050680071 0 12 0 0
82054955540 0 12 0 0
82059950019 0 12 0 0
82062818978 0 12 0 0
82067404134 0 12 0 0
82070709186 0 12 0 0
82074813144 0 12 0 0
82079801373 0 12 0 0
82082782519 0 12 0 0
82087194551 0 12 0 0
82090735384 0 12 0 0
82094741061 0 12 0 0
82099598301 0 12 0 0
82102746009 0 12 0 0
82107069603 0 12 0 0
82110744394 0 12 0 0
82114750384 0 12 0 0
82119437415 0 12 0 0
82122741998 0 12 0 0
82126954342 0 12 0 0
82131837676 0 12 0 0
82134763353 0 12 0 0
82139232363 0 12 0 0
82142722884 0 12 0 0
82146769967 0 12 0 0
82151631686 0 12 0 0
82154737051 0 12 0 0
82159503978 0 12 0 0
82162795801 0 12 0 0
82166818196 0 12 0 0
82171507571 0 12 0 0
82174748665 0 12 0 0
82178941113 0 12 0 0
82183891373 0 12 0 0
82186738196 0 12 0 0
82191344603 0 12 0 0
82194722780 0 12 0 0
82198797259 0 12 0 0
82203729967 0 12 0 0
82206744655 0 12 0 0
82211167728 0 12 0 0
82214740019 0 12 0 0
82218735384 0 12 0 0
82223570488 0 12 0 0
82226730384 0 12 0 0
82231037832 0 12 0 0
82234737467 0 12 0 0
82238731165 0 12 0 0
82243418821 0 12 0 0
82246734759 0 12 0 0
82250852311 0 12 0 0
82255809186 0 12 0 0
82258737519 0 12 0 0
82263417415 0 12 0 0
82268619655 0 12 0 0
82270810644 0 12 0 0
82275704446 0 12 0 0
82278726113 0 12 0 0
82283096217 0 12 0 0
82286728248 0 12 0 0
82290855488 0 12 0 0
82295468873 0 12 0 0
82298709394 0 12 0 0
82302914394 0 12 0 0
82307859446 0 12 0 0
82310793925 0 12 0 0
82315331582 0 12 0 0
82318749811 0 12 0 0
82322792207 0 12 0 0
82327724811 0 12 0 0
82330804082 0 12 0 0
82335161842 0 12 0 0
82338728457 0 12 0 0
82342720175 0 12 0 0
82347531686 0 12 0 0
82350720175 0 12 0 0
82354992207 0 12 0 0
82358696373 0 12 0 0
82362786373 0 12 0 0
82367532780 0 12 0 0
82370675332 0 12 0 0
82374858873 0 12 0 0
82379983248 0 12 0 0
82382804446 0 12 0 0
82387212623 0 12 0 0
82390688873 0 12 0 0
82394801686 0 12 0 0
82399628821 0 12 0 0
82402770488 0 12 0 0
82407042363 0 12 0 0
82410756217 0 12 0 0
82414704550 0 12 0 0
82419457571 0 12 0 0
82422761582 0 12 0 0
82426870123 0 12 0 0
82431871530 0 12 0 0
82434780436 0 12 0 0
82439316321 0 12 0 0
82442694967 0 12 0 0
82446844759 0 12 0 0
82451690071 0 12 0 0
82454743509 0 12 0 0
82459117884 0 12 0 0
82462719811 0 12 0 0
82466721425 0 12 0 0
82471626321 0 12 0 0
82474741530 0 12 0 0
82478958769 0 12 0 0
82483888873 0 12 0 0
82486702155 0 12 0 0
82491354030 0 12 0 0
82494736113 0 12 0 0
82498808144 0 12 0 0
82503889394 0 12 0 0
82506769446 0 12 0 0
82511212467 0 12 0 0
82514876946 0 12 0 0
82518759498 0 12 0 0
82523598144 0 12 0 0
82526757155 0 12 0 0
82531032363 0 12 0 0
82535974238 0 12 0 0
82538718717 0 12 0 0
82543440175 0 12 0 0
82546798248 0 12 0 0
82550882936 0 12 0 0
82555814602 0 12 0 0
82558876946 0 12 0 0
82563225800 0 12 0 0
82566770957 0 12 0 0
82570742102 0 12 0 0
82575664290 0 12 0 0
82578721373 0 12 0 0
82583141217 0 12 0 0
82586688977 0 12 0 0
82590709186 0 12 0 0
82595541477 0 12 0 0
82598685905 0 12 0 0
82603085644 0 12 0 0
82607918248 0 12 0 0
82610779602 0 12 0 0
82615492363 0 12 0 0
82618726373 0 12 0 0
82622771634 0 12 0 0
82627933144 0 12 0 0
82630768040 0 12 0 0
82635199030 0 12 0 0
82638833405 0 12 0 0
82642682832 0 12 0 0
82647554446 0 12 0 0
82650698769 0 12 0 0
82655001061 0 12 0 0
82660257571 0 12 0 0
82662711373 0 12 0 0
82667388665 0 12 0 0
82670840071 0 12 0 0
82674886530 0 12 0 0
82679820280 0 12 0 0
82682832155 0 12 0 0
82687238404 0 12 0 0
82690705904 0 12 0 0
82694702415 0 12 0 0
82699692259 0 12 0 0
82702715227 0 12 0 0
82707069238 0 12 0 0
82710695904 0 12 0 0
82714712727 0 12 0 0
82719464498 0 12 0 0
82722757884 0 12 0 0
82727075904 0 12 0 0
82731875592 0 12 0 0
82734735123 0 12 0 0
82739437832 0 12 0 0
82742709602 0 12 0 0
82746757936 0 12 0 0
82751852623 0 12 0 0
82754832415 0 12 0 0
82759162988 0 12 0 0
82762869342 0 12 0 0
82766712519 0 12 0 0
82771552623 0 12 0 0
82774703196 0 12 0 0
82778973977 0 12 0 0
82783884915 0 12 0 0
82786788248 0 12 0 0
82791461113 0 12 0 0
82794847311 0 12 0 0
82798791894 0 12 0 0
82803796009 0 12 0 0
82806852311 0 12 0 0
82811192936 0 12 0 0
82814666790 0 12 0 0
82818851998 0 12 0 0
82823645957 0 12 0 0
82826715592 0 12 0 0
82831068196 0 12 0 0
82834699967 0 12 0 0
82838836998 0 12 0 0
82843441842 0 12 0 0
82846710957 0 12 0 0
82850854707 0 12 0 0
82855997259 0 12 0 0
82858663977 0 12 0 0
82863263821 0 12 0 0
82866693248 0 12 0 0
82870705957 0 12 0 0
82875680332 0 12 0 0
82878707727 0 12 0 0
82883087207 0 12 0 0
82886681998 0 12 0 0
82890695175 0 12 0 0
82895797519 0 12 0 0
82898705696 0 12 0 0
82902960748 0 12 0 0
82907904498 0 12 0 0
82910701842 0 12 0 0
82915347415 0 12 0 0
82918698404 0 12 0 0
82922795071 0 12 0 0
82927752519 0 12 0 0
82930705436 0 12 0 0
82935181738 0 12 0 0
82938692831 0 12 0 0
82942677415 0 12 0 0
82947585384 0 12 0 0
82950694498 0 12 0 0
82954987467 0 12 0 0
82958652050 0 12 0 0
82962775436 0 12 0 0
82967396738 0 12 0 0
82970691790 0 12 0 0
82974847363 0 12 0 0
82979865331 0 12 0 0
82982699029 0 12 0 0
82987225331 0 12 0 0
82990712311 0 12 0 0
82994680644 0 12 0 0
82999671894 0 12 0 0
83002673404 0 12 0 0
83007091529 0 12 0 0
83010643404 0 12 0 0
83014739290 0 12 0 0
83019474134 0 12 0 0
83022702467 0 12 0 0
83026969498 0 12 0 0
83031873613 0 12 0 0
83034691634 0 12 0 0
83039281269 0 12 0 0
83042667050 0 12 0 0
83046703040 0 12 0 0
83051752571 0 12 0 0
83054665436 0 12 0 0
83059108456 0 12 0 0
83062634967 0 12 0 0
83066615592 0 12 0 0
83071531738 0 12 0 0
83074676061 0 12 0 0
83079000175 0 12 0 0
