81410853665 -47 -301 403 0 0
81415207155 -47 -301 403 0 0
81418879447 -47 -301 388 0 0
81422772259 -47 -301 388 0 0
81427657624 -47 -301 388 0 0
81430781790 -47 -301 409 0 0
81435053145 -47 -301 409 0 0
81439992832 -47 -301 407 0 0
81442811582 -47 -301 407 0 0
81447484447 -47 -301 407 0 0
81450902155 -47 -301 407 0 0
81454939863 -47 -301 407 0 0
81459872259 -47 -301 407 0 0
81462956113 -47 -301 408 0 0
81467305697 -47 -301 408 0 0
81470778353 -47 -301 408 0 0
81474733613 -47 -301 408 0 0
81479791686 -47 -301 405 0 0
81482769759 -47 -301 405 0 0
81487145592 -47 -301 409 0 0
81490820124 -47 -301 409 0 0
81494783561 -47 -301 409 0 0
81499569863 -47 -301 403 0 0
81502728822 -47 -301 403 0 0
81507100124 -47 -301 417 0 0
81511946113 -47 -301 417 0 0
81514777103 -47 -301 417 0 0
81519527467 -47 -301 385 0 0
81522755488 -47 -301 385 0 0
81526783613 -47 -301 385 0 0
81531926217 -47 -301 385 0 0
81534826634 -47 -301 385 0 0
81539213405 -47 -301 385 0 0
81542896999 -47 -301 396 0 0
81546756895 -47 -301 396 0 0
81551597572 -47 -301 396 0 0
81554728040 -47 -301 398 0 0
81559075853 -47 -301 398 0 0
81563984290 -47 -301 397 0 0
81566756582 -47 -301 397 0 0
81571451165 -47 -301 397 0 0
81574915332 -47 -301 420 0 0
81578928717 -47 -301 420 0 0
81583855801 -47 -301 420 0 0
81586959238 -47 -301 427 0 0
81591290540 -47 -301 427 0 0
81594746842 -47 -301 427 0 0
81598711686 -47 -301 427 0 0
81603657415 -47 -301 412 0 0
81606770072 -47 -301 412 0 0
81611123144 -47 -301 385 0 0
81614771165 -47 -301 385 0 0
81618755124 -47 -301 385 0 0
81623637936 -47 -301 401 0 0
81626766790 -47 -301 401 0 0
81630948457 -47 -301 401 0 0
81635937572 -47 -301 400 0 0
81638758509 -47 -301 400 0 0
81643345540 -47 -301 400 0 0
81646740176 -48 -301 400 0 0
81650780228 -48 -301 400 0 0
81655758717 -48 -301 400 0 0
81658846947 -48 -301 393 0 0
81663175228 -48 -301 393 0 0
81666792311 -48 -301 393 0 0
81670853769 -48 -301 394 0 0
81675629030 -48 -301 394 0 0
81678796061 -48 -301 408 0 0
81683080957 -48 -301 408 0 0
81686759811 -48 -301 408 0 0
81690761426 -48 -301 403 0 0
81695447884 -48 -301 403 0 0
81698908561 -48 -301 417 0 0
81702850853 -48 -301 417 0 0
81707930072 -47 -301 417 1 0
81710994655 -47 -301 463 0 0
81715340853 -47 -301 463 0 0
81718798717 -47 -301 463 0 0
81722902103 -47 -301 429 0 0
81727641686 -47 -301 429 0 0
81730781217 -47 -301 429 0 0
81735120280 -47 -301 424 0 0
81738743978 -47 -301 424 0 0
81742962415 -47 -301 406 0 0
81747489967 -47 -301 406 0 0
81750758717 -47 -301 406 0 0
81754949915 -47 -301 400 0 0
81760102572 -47 -301 400 0 0
81762744915 -47 -301 400 0 0
81767322207 -47 -301 421 0 0
81770776322 -47 -301 421 0 0
81774780124 -47 -301 421 0 0
81779763405 -47 -301 413 0 0
81782841269 -47 -301 413 0 0
81787155176 -48 -301 413 0 0
81790767884 -48 -301 427 0 0
81794768144 -48 -301 427 0 0
81799572467 -48 -301 410 0 0
81802749551 -48 -301 410 0 0
81807016113 -48 -301 410 0 0
81810736217 -48 -301 399 0 0
81814722728 -48 -301 399 0 0
81819552467 -48 -301 412 0 0
81822753926 -48 -301 412 0 0
81826855749 -48 -301 412 0 0
